transaction_id,debit_account_no,credit_account_no,transaction_amount,transaction_date
NB424576112,ACC00001851,ACC00001844,296000.55,2024-09-24 03:14:36
NB709461554,ACC00001862,ACC00001863,428422.03,2024-04-14 14:01:32
NB182896466,ACC00001858,ACC00001856,397757.47,2024-04-14 14:02:35
NB449211132,ACC00001864,ACC00001860,33843.72,2024-04-14 14:02:52
NB594077053,ACC00001862,ACC00001854,400860.96,2024-04-14 14:03:06
NB425126968,ACC00001859,ACC00001857,286807.98,2024-04-14 14:04:52
NB711161391,ACC00001862,ACC00001864,34730.57,2024-04-14 14:05:51
NB725903265,ACC00001868,ACC00001870,323544.08,2024-12-09 16:00:35
NB808216817,ACC00001866,ACC00001874,105302.74,2024-12-09 16:02:04
NB493665576,ACC00001867,ACC00001871,220783.85,2024-12-09 16:03:40
NB277227436,ACC00001872,ACC00001867,289994.79,2024-12-09 16:04:01
NB134799589,ACC00001883,ACC00001885,141805.54,2024-11-21 18:23:01
NB774548762,ACC00001886,ACC00001881,419859.02,2024-11-21 18:23:23
NB885324781,ACC00001883,ACC00001884,23171.6,2024-11-21 18:24:09
NB434923789,ACC00001887,ACC00001885,404506.62,2024-11-21 18:24:48
NB225643798,ACC00001881,ACC00001880,346763.07,2024-11-21 18:27:53
NB925055336,ACC00001895,ACC00001888,234211.93,2024-02-02 10:59:10
NB855613987,ACC00001893,ACC00001892,89243.77,2024-02-02 11:00:04
NB197278575,ACC00001893,ACC00001894,389209.92,2024-02-02 11:00:09
NB651206129,ACC00001895,ACC00001891,482341.59,2024-02-02 11:00:31
NB665949034,ACC00001888,ACC00001892,317063.79,2024-02-02 11:00:54
NB393381953,ACC00001894,ACC00001888,164787.27,2024-02-02 11:01:01
NB120356808,ACC00001888,ACC00001890,204728.32,2024-02-02 11:01:36
NB386578511,ACC00001902,ACC00001909,426929.21,2024-11-08 06:10:32
NB655989401,ACC00001910,ACC00001897,153483.33,2024-11-08 06:10:34
NB610186524,ACC00001901,ACC00001911,158457.08,2024-11-08 06:11:01
NB490651705,ACC00001909,ACC00001901,363600.82,2024-11-08 06:11:02
NB571299340,ACC00001904,ACC00001897,197276.47,2024-11-08 06:11:14
NB357633446,ACC00001897,ACC00001908,189011.53,2024-11-08 06:11:41
NB761118892,ACC00001901,ACC00001900,344797.6,2024-11-08 06:11:59
NB804589098,ACC00001910,ACC00001908,127523.6,2024-11-08 06:12:24
NB786114079,ACC00001908,ACC00001898,261242.23,2024-11-08 06:12:36
NB298355701,ACC00001902,ACC00001911,457388.39,2024-11-08 06:13:57
NB235358150,ACC00001906,ACC00001908,60609.2,2024-11-08 06:14:26
NB880647057,ACC00001925,ACC00001915,403057.22,2024-10-11 09:38:27
NB495665930,ACC00001922,ACC00001919,117265.28,2024-10-11 09:38:37
NB796476569,ACC00001923,ACC00001918,317674.41,2024-10-11 09:38:56
NB401207136,ACC00001918,ACC00001925,190590.06,2024-10-11 09:39:37
NB508886479,ACC00001926,ACC00001923,248233.81,2024-10-11 09:40:22
NB906262205,ACC00001915,ACC00001926,454531.91,2024-10-11 09:41:32
NB384357129,ACC00001922,ACC00001915,241351.14,2024-10-11 09:41:35
NB787676336,ACC00001916,ACC00001925,125825.99,2024-10-11 09:42:02
NB826054074,ACC00001923,ACC00001918,356914.92,2024-10-11 09:42:48
NB334758071,ACC00001927,ACC00001935,271862.84,2024-05-09 12:30:14
NB906445421,ACC00001929,ACC00001931,452972.51,2024-05-09 12:31:06
NB662793026,ACC00001927,ACC00001933,438287.37,2024-05-09 12:31:38
NB666706547,ACC00001930,ACC00001927,147805.23,2024-05-09 12:32:17
NB989368529,ACC00001928,ACC00001930,144034.18,2024-05-09 12:33:41
NB162746647,ACC00001929,ACC00001928,360335.5,2024-05-09 12:34:04
NB113008631,ACC00001937,ACC00001938,225800.04,2024-10-20 05:04:12
NB760365158,ACC00001941,ACC00001940,454662.52,2024-10-20 05:04:43
NB801851788,ACC00001941,ACC00001938,410548.7,2024-10-20 05:05:12
NB631066182,ACC00001941,ACC00001938,376705.89,2024-10-20 05:06:44
NB393417651,ACC00001940,ACC00001938,65458.07,2024-10-20 05:06:48
NB378012465,ACC00001940,ACC00001938,229297.37,2024-10-20 05:07:13
NB707899394,ACC00001940,ACC00001941,295717.36,2024-10-20 05:08:41
NB197902167,ACC00001940,ACC00001937,345685.31,2024-10-20 05:08:46
NB247461403,ACC00001943,ACC00001949,286884.79,2024-05-28 18:02:35
NB930417892,ACC00001944,ACC00001951,403977.17,2024-05-28 18:02:58
NB712612430,ACC00001948,ACC00001945,256967.07,2024-05-28 18:03:37
NB828496868,ACC00001951,ACC00001946,4305.42,2024-05-28 18:06:45
NB812667776,ACC00001961,ACC00001955,56285.6,2024-02-01 19:10:16
NB201091923,ACC00001963,ACC00001958,361223.52,2024-02-01 19:10:57
NB318421674,ACC00001963,ACC00001962,335155.87,2024-02-01 19:11:02
NB312144369,ACC00001955,ACC00001959,8802.5,2024-02-01 19:11:33
NB523112342,ACC00001960,ACC00001954,318003.98,2024-02-01 19:12:00
NB447522585,ACC00001958,ACC00001953,214576.55,2024-02-01 19:13:15
NB900055590,ACC00001968,ACC00001975,52157.18,2024-02-21 06:25:10
NB934005354,ACC00001970,ACC00001976,417294.1,2024-02-21 06:26:12
NB979367223,ACC00001978,ACC00001965,217051.34,2024-02-21 06:26:33
NB509499381,ACC00001971,ACC00001968,112635.18,2024-02-21 06:27:34
NB569303672,ACC00001975,ACC00001968,234510.83,2024-02-21 06:28:20
NB209392373,ACC00001981,ACC00001986,83694.6,2024-06-07 12:56:31
NB154777083,ACC00001987,ACC00001979,51469.64,2024-06-07 12:56:54
NB885481249,ACC00001986,ACC00001987,167219.07,2024-06-07 12:56:54
NB145831966,ACC00001988,ACC00001979,97342.7,2024-06-07 12:58:45
NB652912173,ACC00001986,ACC00001982,162585.69,2024-06-07 12:59:37
NB218555089,ACC00001986,ACC00001980,277414.03,2024-06-07 13:00:01
NB271117985,ACC00001980,ACC00001983,319490.4,2024-06-07 13:00:12
NB862728978,ACC00001994,ACC00001990,109880.53,2024-09-27 11:13:41
NB948843116,ACC00001998,ACC00001992,142115.47,2024-09-27 11:13:47
NB746686421,ACC00001990,ACC00001997,281319.55,2024-09-27 11:15:39
NB595063341,ACC00001998,ACC00001990,343075.17,2024-09-27 11:17:08
NB409051385,ACC00002004,ACC00002007,266522.02,2024-09-19 01:37:04
NB615655393,ACC00002003,ACC00002010,19989.34,2024-09-19 01:37:56
NB332675655,ACC00002005,ACC00002003,260504.7,2024-09-19 01:38:50
NB660679305,ACC00002008,ACC00002004,270327.29,2024-09-19 01:38:55
NB551481664,ACC00002007,ACC00002010,134034.67,2024-09-19 01:39:28
NB887412842,ACC00002005,ACC00002001,401311.32,2024-09-19 01:39:47
NB999288199,ACC00002009,ACC00002006,37115.99,2024-09-19 01:40:55
NB729862619,ACC00001999,ACC00002005,138006.8,2024-09-19 01:40:58
NB116989247,ACC00002015,ACC00002013,326336.72,2024-02-09 08:13:49
NB755989390,ACC00002018,ACC00002021,36785.58,2024-02-09 08:13:54
NB158350806,ACC00002012,ACC00002013,443703.52,2024-02-09 08:15:07
NB500818292,ACC00002011,ACC00002014,158324.59,2024-02-09 08:15:46
NB353689836,ACC00002029,ACC00002034,428300.2,2024-03-28 13:34:03
NB224901065,ACC00002027,ACC00002022,381017.04,2024-03-28 13:34:09
NB626544554,ACC00002025,ACC00002031,54979.91,2024-03-28 13:34:21
NB315139525,ACC00002022,ACC00002033,402235.9,2024-03-28 13:35:46
NB184256944,ACC00002032,ACC00002025,4699.45,2024-03-28 13:36:27
NB351540670,ACC00002030,ACC00002025,240918.17,2024-03-28 13:36:42
NB371874491,ACC00002025,ACC00002029,15654.86,2024-03-28 13:37:01
NB987549728,ACC00002022,ACC00002032,205190.9,2024-03-28 13:37:20
NB438943492,ACC00002036,ACC00002041,42282.33,2024-11-02 22:30:20
NB966591194,ACC00002039,ACC00002037,348285.54,2024-11-02 22:30:44
NB316401614,ACC00002038,ACC00002039,116570.15,2024-11-02 22:30:56
NB352478437,ACC00002036,ACC00002040,338022.65,2024-11-02 22:31:03
NB147903187,ACC00002036,ACC00002038,181452.98,2024-11-02 22:31:48
NB882635411,ACC00002040,ACC00002036,389259.42,2024-11-02 22:32:29
NB359621383,ACC00002035,ACC00002041,304119.56,2024-11-02 22:32:47
NB296273054,ACC00002037,ACC00002039,37703.08,2024-11-02 22:33:26
NB674664588,ACC00002038,ACC00002036,45004.27,2024-11-02 22:33:27
NB307390577,ACC00002041,ACC00002038,35682.95,2024-11-02 22:33:58
NB501903251,ACC00002035,ACC00002036,150160.9,2024-11-02 22:34:24
NB983426977,ACC00002037,ACC00002038,23304.71,2024-11-02 22:34:25
NB229826400,ACC00002035,ACC00002038,126693.39,2024-11-02 22:34:38
NB834247263,ACC00002048,ACC00002044,120457.25,2024-04-10 03:41:04
NB244971744,ACC00002047,ACC00002046,10182.72,2024-04-10 03:41:13
NB900966307,ACC00002046,ACC00002048,301999.38,2024-04-10 03:41:16
NB630976197,ACC00002045,ACC00002048,222845.12,2024-04-10 03:42:11
NB970755597,ACC00002042,ACC00002048,197586.19,2024-04-10 03:42:41
NB248035770,ACC00002043,ACC00002042,100573.23,2024-04-10 03:42:46
NB139992943,ACC00002047,ACC00002049,413690.43,2024-04-10 03:44:19
NB391380115,ACC00002051,ACC00002054,347962.44,2024-08-11 20:37:00
NB374070984,ACC00002054,ACC00002055,343339.06,2024-08-11 20:38:52
NB586278181,ACC00002053,ACC00002052,168547.54,2024-08-11 20:40:09
NB751247472,ACC00002055,ACC00002054,87533.61,2024-08-11 20:40:27
NB680437631,ACC00002052,ACC00002053,423280.78,2024-08-11 20:41:04
NB404956625,ACC00002058,ACC00002063,202828.04,2024-03-01 14:46:45
NB214731481,ACC00002060,ACC00002062,161082.66,2024-03-01 14:46:57
NB199592652,ACC00002058,ACC00002064,422783.84,2024-03-01 14:47:15
NB965283499,ACC00002060,ACC00002058,209213.86,2024-03-01 14:48:43
NB726815382,ACC00002059,ACC00002064,325139.25,2024-03-01 14:49:22
NB643882235,ACC00002061,ACC00002058,473571.63,2024-03-01 14:49:33
NB208675607,ACC00002068,ACC00002066,188816.69,2024-02-18 08:45:06
NB838983480,ACC00002067,ACC00002066,455810.33,2024-02-18 08:45:16
NB397540620,ACC00002066,ACC00002067,120342.26,2024-02-18 08:46:44
NB247647976,ACC00002077,ACC00002082,5925.66,2024-11-17 12:45:42
NB267882459,ACC00002085,ACC00002075,5689.53,2024-11-17 12:46:28
NB632907751,ACC00002075,ACC00002078,325274.78,2024-11-17 12:46:30
NB679609420,ACC00002079,ACC00002082,355867.33,2024-11-17 12:47:26
NB221019945,ACC00002076,ACC00002082,347951.96,2024-11-17 12:48:00
NB740689633,ACC00002097,ACC00002095,400495.73,2024-08-12 21:26:15
NB746801305,ACC00002107,ACC00002108,67684.1,2024-07-02 00:02:10
NB937213494,ACC00002106,ACC00002107,29138.8,2024-07-02 00:02:30
NB255759776,ACC00002104,ACC00002106,468456.39,2024-07-02 00:02:46
NB860375195,ACC00002105,ACC00002107,248911.5,2024-07-02 00:02:57
NB788741390,ACC00002103,ACC00002104,230715.86,2024-07-02 00:03:18
NB419533393,ACC00002103,ACC00002101,451121.63,2024-07-02 00:04:04
NB904982628,ACC00002106,ACC00002103,164352.68,2024-07-02 00:04:17
NB665254288,ACC00002101,ACC00002107,166867.66,2024-07-02 00:05:01
NB586375291,ACC00002107,ACC00002104,103411.31,2024-07-02 00:05:13
NB807382599,ACC00002107,ACC00002105,373591.14,2024-07-02 00:05:35
NB409106372,ACC00002106,ACC00002105,326267.7,2024-07-02 00:05:50
NB469052651,ACC00002115,ACC00002113,103248.56,2024-07-03 18:14:28
NB519905191,ACC00002110,ACC00002120,173837.07,2024-07-03 18:15:14
NB956418663,ACC00002120,ACC00002114,23834.83,2024-07-03 18:17:21
NB786483740,ACC00002115,ACC00002122,215636.1,2024-07-03 18:18:29
NB216425240,ACC00002132,ACC00002133,135997.98,2024-02-16 09:41:04
NB918377915,ACC00002132,ACC00002126,122913.49,2024-02-16 09:41:50
NB265863267,ACC00002129,ACC00002135,78907.15,2024-02-16 09:43:00
NB250582049,ACC00002133,ACC00002131,32061.9,2024-02-16 09:43:20
NB400174494,ACC00002134,ACC00002128,164706.67,2024-02-16 09:43:55
NB178701050,ACC00002132,ACC00002129,79013.59,2024-02-16 09:44:21
NB852515404,ACC00002132,ACC00002127,87105.13,2024-02-16 09:44:57
NB451226563,ACC00002133,ACC00002127,77980.4,2024-02-16 09:45:23
NB385571205,ACC00002124,ACC00002133,192836.34,2024-02-16 09:45:50
NB224615665,ACC00002125,ACC00002133,143626.92,2024-02-16 09:45:52
NB177248884,ACC00002138,ACC00002141,230241.61,2024-06-21 07:25:00
NB998556412,ACC00002139,ACC00002140,169369.74,2024-06-21 07:26:44
NB354741366,ACC00002140,ACC00002141,19740.79,2024-06-21 07:27:26
NB418729740,ACC00002136,ACC00002137,448727.1,2024-06-21 07:28:13
NB682969896,ACC00002140,ACC00002137,63102.72,2024-06-21 07:28:33
NB426643673,ACC00002140,ACC00002137,137719.31,2024-06-21 07:29:05
NB567376354,ACC00002136,ACC00002141,396298.99,2024-06-21 07:29:46
NB141083320,ACC00002138,ACC00002136,81808.2,2024-06-21 07:30:00
NB792848885,ACC00002151,ACC00002148,110656.01,2024-05-28 01:22:37
NB105740054,ACC00002147,ACC00002145,342318.19,2024-05-28 01:22:54
NB305925276,ACC00002144,ACC00002143,133168.33,2024-05-28 01:23:35
NB312464338,ACC00002143,ACC00002144,332239.27,2024-05-28 01:25:03
NB702627792,ACC00002148,ACC00002143,437813.74,2024-05-28 01:26:00
NB489911923,ACC00002147,ACC00002148,201944.0,2024-05-28 01:26:31
NB369562520,ACC00002148,ACC00002147,100979.97,2024-05-28 01:26:39
NB248943570,ACC00002161,ACC00002163,381582.17,2024-10-06 17:37:12
NB911259602,ACC00002159,ACC00002154,41860.12,2024-10-06 17:37:24
NB255924993,ACC00002164,ACC00002152,406731.43,2024-10-06 17:38:06
NB291758312,ACC00002162,ACC00002153,382064.91,2024-10-06 17:38:22
NB857420662,ACC00002164,ACC00002153,8728.34,2024-10-06 17:39:48
NB686722325,ACC00002164,ACC00002158,433427.81,2024-10-06 17:40:51
NB913851567,ACC00002172,ACC00002179,157995.75,2024-11-26 17:48:39
NB525645907,ACC00002167,ACC00002175,194665.94,2024-11-26 17:48:50
NB218060215,ACC00002179,ACC00002168,427891.18,2024-11-26 17:50:13
NB821943842,ACC00002179,ACC00002172,374971.04,2024-11-26 17:50:28
NB346688420,ACC00002174,ACC00002171,444065.35,2024-11-26 17:51:11
NB978670984,ACC00002169,ACC00002172,51235.75,2024-11-26 17:51:24
NB363992106,ACC00002174,ACC00002175,12701.88,2024-11-26 17:52:02
NB339458774,ACC00002175,ACC00002178,376242.48,2024-11-26 17:52:11
NB218954566,ACC00002191,ACC00002187,159780.39,2024-08-18 09:38:35
NB600971789,ACC00002195,ACC00002198,333393.72,2024-07-03 04:36:07
NB533669502,ACC00002202,ACC00002194,5663.91,2024-07-03 04:38:01
NB810314418,ACC00002196,ACC00002199,188426.96,2024-07-03 04:39:02
NB745975373,ACC00002197,ACC00002199,15311.31,2024-07-03 04:40:36
NB973654881,ACC00002198,ACC00002202,354386.79,2024-07-03 04:40:52
NB737144095,ACC00002210,ACC00002209,223764.98,2024-12-03 17:07:04
NB162065059,ACC00002212,ACC00002205,478764.9,2024-12-03 17:07:57
NB753645205,ACC00002211,ACC00002207,30090.13,2024-12-03 17:08:21
NB203052882,ACC00002208,ACC00002207,381228.92,2024-12-03 17:08:41
NB510829155,ACC00002206,ACC00002210,294903.94,2024-12-03 17:09:55
NB298268309,ACC00002208,ACC00002212,434260.46,2024-12-03 17:10:06
NB442418569,ACC00002211,ACC00002206,247380.68,2024-12-03 17:10:27
NB736490057,ACC00002222,ACC00002214,221227.76,2024-01-14 21:44:01
NB369269352,ACC00002217,ACC00002222,379045.17,2024-01-14 21:45:06
NB888965994,ACC00002216,ACC00002224,182394.71,2024-01-14 21:45:32
NB126498256,ACC00002215,ACC00002221,98545.18,2024-01-14 21:46:31
NB208825242,ACC00002222,ACC00002214,358676.1,2024-01-14 21:47:21
NB767724828,ACC00002227,ACC00002233,166948.23,2024-05-08 04:36:32
NB858945018,ACC00002234,ACC00002232,70249.32,2024-05-08 04:37:18
NB331837754,ACC00002227,ACC00002233,254301.53,2024-05-08 04:38:31
NB557062599,ACC00002230,ACC00002234,13475.66,2024-05-08 04:39:27
NB559287411,ACC00002225,ACC00002234,64165.54,2024-05-08 04:40:14
NB793249901,ACC00002245,ACC00002244,99561.17,2024-06-03 21:41:18
NB251634776,ACC00002235,ACC00002239,362280.02,2024-06-03 21:41:49
NB649524278,ACC00002242,ACC00002238,170636.5,2024-06-03 21:41:52
NB810038656,ACC00002241,ACC00002240,395226.75,2024-06-03 21:42:04
NB612241670,ACC00002236,ACC00002241,190483.33,2024-06-03 21:42:15
NB892776616,ACC00002241,ACC00002235,7059.92,2024-06-03 21:43:26
NB543109985,ACC00002235,ACC00002246,486818.41,2024-06-03 21:43:55
NB256649407,ACC00002245,ACC00002244,43649.02,2024-06-03 21:44:04
NB473001646,ACC00002241,ACC00002237,311736.34,2024-06-03 21:45:28
NB636850597,ACC00002254,ACC00002247,55712.93,2024-04-16 11:34:01
NB475828499,ACC00002249,ACC00002256,171243.38,2024-04-16 11:34:01
NB783516534,ACC00002251,ACC00002252,286034.85,2024-04-16 11:34:18
NB969032269,ACC00002252,ACC00002257,83241.5,2024-04-16 11:37:00
NB636517138,ACC00002258,ACC00002255,295707.05,2024-04-16 11:37:20
NB316111807,ACC00002251,ACC00002257,115242.03,2024-04-16 11:37:42
NB305059817,ACC00002265,ACC00002261,143698.0,2024-12-10 02:31:44
NB181029710,ACC00002260,ACC00002264,98530.01,2024-12-10 02:31:54
NB568222462,ACC00002264,ACC00002263,48136.46,2024-12-10 02:35:34
NB413209077,ACC00002270,ACC00002274,376563.73,2024-07-13 01:50:06
NB678927777,ACC00002274,ACC00002268,166265.1,2024-07-13 01:51:29
NB576230733,ACC00002276,ACC00002272,188315.1,2024-07-13 01:51:38
NB570580932,ACC00002279,ACC00002269,79660.24,2024-07-13 01:52:09
NB897411843,ACC00002290,ACC00002281,195305.63,2024-05-22 17:47:08
NB261726748,ACC00002292,ACC00002287,487369.55,2024-05-22 17:47:53
NB238655610,ACC00002281,ACC00002293,148730.77,2024-05-22 17:47:54
NB197695393,ACC00002291,ACC00002292,103573.7,2024-05-22 17:50:52
NB867296388,ACC00002282,ACC00002286,54821.54,2024-05-22 17:51:42
NB918356703,ACC00002295,ACC00002299,329753.42,2024-06-06 18:55:42
NB776639315,ACC00002304,ACC00002294,87003.49,2024-06-06 18:56:13
NB909313858,ACC00002298,ACC00002303,163617.81,2024-06-06 18:56:45
NB743278416,ACC00002304,ACC00002303,152648.97,2024-06-06 18:58:02
NB939048382,ACC00002300,ACC00002295,5932.85,2024-06-06 18:59:54
NB567720919,ACC00002305,ACC00002307,161932.49,2024-11-17 00:03:01
NB443590603,ACC00002312,ACC00002311,151546.52,2024-11-17 00:03:16
NB346196587,ACC00002314,ACC00002312,407213.83,2024-11-17 00:03:43
NB353828235,ACC00002313,ACC00002310,242127.61,2024-11-17 00:04:55
NB183045671,ACC00002312,ACC00002310,6861.02,2024-11-17 00:05:10
NB945922805,ACC00002305,ACC00002306,190362.92,2024-11-17 00:05:48
NB831937340,ACC00002305,ACC00002307,119804.8,2024-11-17 00:07:00
NB755120357,ACC00002310,ACC00002313,476207.97,2024-11-17 00:07:18
NB167343271,ACC00002310,ACC00002305,440611.14,2024-11-17 00:07:24
NB776250555,ACC00002308,ACC00002307,222981.5,2024-11-17 00:07:34
NB709854969,ACC00002318,ACC00002315,2759.33,2024-03-11 10:56:23
NB169168895,ACC00002324,ACC00002320,456482.84,2024-03-11 10:57:54
NB957155335,ACC00002320,ACC00002319,476687.46,2024-03-11 10:58:12
NB647112233,ACC00002334,ACC00002336,380313.75,2024-09-26 14:52:41
NB817494592,ACC00002328,ACC00002327,371091.26,2024-09-26 14:53:07
NB983404938,ACC00002330,ACC00002325,370252.16,2024-09-26 14:53:27
NB572795385,ACC00002331,ACC00002335,349463.68,2024-09-26 14:53:46
NB363147369,ACC00002330,ACC00002328,370609.5,2024-09-26 14:55:54
NB582892130,ACC00002328,ACC00002332,288447.34,2024-09-26 14:56:51
NB847415852,ACC00002329,ACC00002332,438526.87,2024-09-26 14:56:55
NB888707990,ACC00002340,ACC00002338,483032.87,2024-02-15 20:30:10
NB928640790,ACC00002339,ACC00002343,109306.62,2024-02-15 20:30:53
NB618889966,ACC00002343,ACC00002349,139509.73,2024-02-15 20:30:59
NB398397579,ACC00002348,ACC00002345,426478.05,2024-02-15 20:31:03
NB193549647,ACC00002348,ACC00002338,103701.96,2024-02-15 20:31:45
NB673895169,ACC00002347,ACC00002337,314731.51,2024-02-15 20:32:14
NB941377852,ACC00002340,ACC00002341,447385.83,2024-02-15 20:32:28
NB360517384,ACC00002344,ACC00002345,1029.44,2024-02-15 20:32:57
NB276909473,ACC00002338,ACC00002344,142496.62,2024-02-15 20:33:33
NB536820025,ACC00002355,ACC00002350,378770.22,2024-01-14 09:13:00
NB959723126,ACC00002353,ACC00002360,278070.1,2024-01-14 09:13:12
NB930612095,ACC00002350,ACC00002359,237819.19,2024-01-14 09:15:12
NB856386060,ACC00002350,ACC00002358,407050.15,2024-01-14 09:15:48
NB682048318,ACC00002354,ACC00002359,286455.52,2024-01-14 09:16:09
NB438845572,ACC00002357,ACC00002356,7805.6,2024-01-14 09:16:32
NB973540700,ACC00002358,ACC00002351,376083.86,2024-01-14 09:17:13
NB749229885,ACC00002359,ACC00002355,305562.31,2024-01-14 09:17:25
NB669344814,ACC00002355,ACC00002351,234140.61,2024-01-14 09:17:32
NB827047104,ACC00002353,ACC00002356,29938.85,2024-01-14 09:17:54
NB101971962,ACC00002367,ACC00002368,313437.74,2024-04-25 07:37:21
NB708546531,ACC00002367,ACC00002363,218387.17,2024-04-25 07:39:57
NB136644314,ACC00002365,ACC00002367,400589.36,2024-04-25 07:40:37
NB766203302,ACC00002362,ACC00002361,28539.9,2024-04-25 07:40:46
NB508407812,ACC00002383,ACC00002384,693205.43,2024-04-09 15:52:15
NB988766371,ACC00002384,ACC00002385,675615.22,2024-04-09 15:52:16
NB779514020,ACC00002389,ACC00002390,804925.04,2024-04-06 06:57:22
NB661597224,ACC00002390,ACC00002391,803829.85,2024-04-06 06:58:14
NB143002553,ACC00002389,ACC00002390,784352.79,2024-04-06 07:02:14
NB981480786,ACC00002390,ACC00002391,787939.17,2024-04-06 07:02:40
NB868649208,ACC00002390,ACC00002391,784745.25,2024-04-06 07:05:18
NB726052355,ACC00002391,ACC00002392,781099.12,2024-04-06 07:06:19
NB304267446,ACC00002404,ACC00002405,1700352.84,2024-09-28 23:24:26
NB424054214,ACC00002396,ACC00002397,1678296.62,2024-09-28 23:26:10
NB538539774,ACC00002408,ACC00002409,612968.82,2024-04-02 21:36:48
NB350999082,ACC00002409,ACC00002410,605918.67,2024-04-02 21:37:16
NB691895160,ACC00002413,ACC00002414,601441.77,2024-04-02 21:39:14
NB779591591,ACC00002407,ACC00002408,627116.24,2024-04-02 21:40:20
